street_number,street_name,zip_code,latitude,longitude,people_count
24,HARLOW AVE,01060,42.307973365443,-72.639329346195,2
50,MIDDLE ST,01062,42.333593490689,-72.670706246361,4
86,OVERLOOK DR,01062,42.31513276804,-72.690421991372,2
34,ELLINGTON RD,01062,42.320674924329,-72.677113624605,2
76,CRESCENT ST,01060,42.325497452321,-72.638795921876,3
197,FEDERAL ST,01062,42.327689152364,-72.658824479514,1
30,BURNCOLT RD,01062,42.347275606518,-72.673739405663,2
7,HIGGINS WAY,01060,42.314524828603,-72.648413820494,2
28,STRONG AVE,010603923,42.319768714867,-72.627910260403,1
130,CARDINAL WAY,01062,42.306689174057,-72.691442152807,2
92,FERN ST,01062,42.343118601638,-72.678045273143,1
116,LAUREL PARK,01060,42.358295881356,-72.639336051717,1
104,WOODS RD,010623507,42.314078785625,-72.687364356912,2
11,HAROLD ST,01062,42.346630954345,-72.667482901675,2
21,FRUIT ST,01060,42.314350568836,-72.630941827144,3
19,FORBES AVE,01060,42.323140419239,-72.648096146364,2
19,BUTLER PL,01060,42.319778982699,-72.625330981158,1
29,WOODBINE AVE,01060,42.330387412724,-72.628252828786,2
92,WASHINGTON AVE,01060,42.319716369882,-72.648973228712,2
620,RIVERSIDE DR,01062,42.329007793371,-72.671407979294,2
32,PINE ST,01062,42.333023856549,-72.667682558609,4
584,BURTS PIT RD,01062,42.313303124305,-72.676899466979,2
44,STILSON AVE,01062,42.338717096643,-72.668084889961,2
49,ICE POND DR,01062,42.30705684624,-72.663742561202,2
349,PROSPECT ST,01060,42.33066221342,-72.648559917067,1
229,ELM ST,01060,42.323075836675,-72.644950334283,8
774,BRIDGE RD,01060,42.338569156052,-72.645598925951,2
128,NONOTUCK ST,01062,42.329261471671,-72.667185344113,2
167,RIVERSIDE DR,01062,42.323666383663,-72.658961355993,1
9,LYMAN RD,010604247,42.312485008646,-72.632919453379,2
12,ROUND HILL RD,01060,42.321268614531,-72.640944706575,1
94,CHESTERFIELD RD,01053,42.342082137401,-72.697844753367,3
194,SPRING ST,01062,42.334583435363,-72.686493560991,3
114,BLACK BIRCH TRAIL,01062,42.306893860133,-72.67073223026,2
165,NORTH MAIN ST,01062,42.339938046569,-72.676657397615,2
153,ROUND HILL RD,01060,42.325708215277,-72.639751710296,3
244,PROSPECT ST,01060,42.328617112864,-72.641412500591,1
318,BURTS PIT RD,01062,42.314590375086,-72.662733212422,1
127,DEERFIELD DR,01062,42.313934323524,-72.693010239253,2
43,BROOKWOOD DR,01062,42.321845079922,-72.677632129135,2
66,BEACON ST,01062,42.331691343492,-72.667288692979,3
18,RIDGEWOOD TER,01060,42.333392199284,-72.645311678129,2
39,WOODBINE AVE,01060,42.330458952268,-72.628497664178,2
1005,BURTS PIT RD,01062,42.310707290802,-72.691247525015,4
29,PINE ST,010621935,42.333523795164,-72.667677613286,2
187,ELM ST,01060,42.321956601144,-72.642889727206,2
165,CRESCENT ST,01060,42.326506382006,-72.641919941009,6
267,TURKEY HILL RD,01062,42.310335008572,-72.72558089007,3
11,LINDEN ST,010603207,42.325399006868,-72.629465522538,4
55,CHESTNUT ST,01062,42.33544245471,-72.667116109592,3
4,FAIRWAY DR,01062,42.299103258317,-72.674012907163,2
380,BROOKSIDE CIR,01062,42.314818614309,-72.688898412832,1
57,CRESCENT ST,01060,42.325144741836,-72.637840971648,6
350,FLORENCE RD,01062,42.319459003545,-72.672408527076,1
565,COLES MEADOW RD,01060,42.372208876709,-72.646533340517,2
34,OLIVE ST,01060,42.309043650659,-72.636002149729,1
15,MOUNTAIN LAUREL PATH,01062,42.308545095058,-72.668079441724,4
49,MANHAN ST,01060,42.309229477453,-72.634119741914,2
37,FAIR ST,01060,42.324788888136,-72.622302264265,2
60,WATER ST,01053,42.351611565031,-72.702160930588,3
26,CONZ ST,01060,42.315126649251,-72.62969820417,1
18,HILLSIDE RD,01060,42.325932263548,-72.64055897139,2
14,DREWSEN DR,01062,42.311840691749,-72.69902869719,2
35,ADARE PL,01060,42.330468842914,-72.642712533773,2
25,KENSINGTON AVE,01060,42.32134053126,-72.644598713445,2
14,CLAIRE AVE,01062,42.345622569484,-72.665345013451,3
200,AUDUBON RD,01053,42.356055021452,-72.711560061533,2
25,MAPLE ST,01062,42.332389053112,-72.67162741752,7
153,PINE ST,01062,42.331821723996,-72.675709739642,1
110,OVERLOOK DR,01062,42.315455094127,-72.689312478848,1
34,LADYSLIPPER LN,01062,42.303897455476,-72.704265877932,2
27,FORT ST,01060,42.310092059108,-72.634347813499,1
471,COLES MEADOW RD,01060,42.36922558973,-72.6448345802,2
11,BRISSON DR,010629709,42.296841276016,-72.717440301886,3
64,BURNCOLT RD,01062,42.347382098598,-72.672300651983,3
180,EARLE ST,01060,42.310569282766,-72.643207317518,10
222,ELM ST,01060,42.322255667449,-72.644947400617,4
23,EDWARDS SQ,01060,42.323593880201,-72.631521687206,1
305,RYAN RD,01062,42.323204708436,-72.688304890268,3
95,LAKE ST,01062,42.342523989427,-72.673105482325,1
286,BROOKSIDE CIR,01062,42.312094663415,-72.689921927028,2
88,WARNER ST,01062,42.32409604002,-72.662347561057,2
99,FRONT ST,01053,42.354261797086,-72.695738632556,3
51,FORBES AVE,01060,42.322399542817,-72.648921344731,2
191,BROOKSIDE CIR,010623550,42.313112813194,-72.69362605768,3
173,WEST FARMS RD,01062,42.303465619825,-72.716578809878,1
43,FAIRVIEW AVE,01060,42.309163972879,-72.635543659625,2
36,MAYNARD RD,01060,42.322198796236,-72.647284694317,2
277,BRIDGE RD,01062,42.344200831067,-72.66880782911,2
106,WASHINGTON AVE,01060,42.319179383255,-72.649390563671,1
28,MANHAN ST,01060,42.309996212046,-72.634857852308,3
114,FLORENCE ST,01053,42.350524683646,-72.693625890042,2
189,NORTH MAPLE ST,01062,42.343627886075,-72.671200359553,1
120,COLES MEADOW RD,01060,42.357699215579,-72.643416362183,2
37,BERKSHIRE TER,01062,42.333834847591,-72.663681624766,1
126,VERNON ST,01060,42.319490477592,-72.652225071868,2
59,REVELL AVE,01060,42.307896964395,-72.636774206831,2
326,NORTH FARMS RD,01062,42.359771808777,-72.671785667851,2
80,DEERFIELD DR,01062,42.313545026031,-72.69578238609,2
959,WESTHAMPTON RD,01062,42.298949659941,-72.716438748276,1
103,SOUTH ST,01060,42.31384115867,-72.633568045047,18
27,BAYBERRY LN,01062,42.30430833637,-72.699830174772,4
31,FRANKLIN ST,01060,42.323889048921,-72.643805114852,2
139,WESTHAMPTON RD,01062,42.301458698838,-72.679942684565,1
211,STATE ST,01060,42.325177347439,-72.634973690209,3
4,STOWELL ST,01053,42.350241878233,-72.691562097842,2
2,MOUNTAIN LAUREL PATH,01062,42.309143856312,-72.668814618452,1
444,BRIDGE RD,01062,42.342039138238,-72.662116891081,1
311,KENNEDY RD,010539727,42.348661177023,-72.7154827084,4
51,GLEASON RD,01060,42.336788336903,-72.644449767025,2
33,CHAPEL ST,01060,42.310376205626,-72.648762004752,1
5,BERKSHIRE TER,01062,42.332337378679,-72.663933500957,1
319,SOUTH ST,01060,42.307855348246,-72.642118424476,4
24,MOUNTAIN LAUREL PATH,01062,42.309032879914,-72.667803174196,3
53,CLARK AVE,010604061,42.315157746112,-72.635177286638,2
235,GLENDALE RD,01062,42.290439639376,-72.716577468774,1
76,SANDY HILL RD,01062,42.322657663525,-72.680466050599,2
101,SPRUCE HILL AVE,01062,42.324266276473,-72.690546881729,1
30,WILSON AVE,01060,42.31614651732,-72.629539199467,1
11,LYMAN RD,01060,42.312493600097,-72.632920543027,2
43,MILTON ST,01062,42.325214395451,-72.653717721186,2
52,BEACON ST,01062,42.331496631881,-72.666786030245,2
3,NORTH MAIN ST,01062,42.335789842687,-72.672204595372,16
96,STRAW AVE,01062,42.337713950471,-72.663058514084,1
817,RYAN RD,01062,42.311084308806,-72.704480454654,2
29,NORTHERN AVE,01060,42.329882528786,-72.628677288363,1
687,PARK HILL RD,01062,42.292301679166,-72.701893128782,2
166,NORTH MAIN ST,01062,42.339696480119,-72.677176656517,2
88,TURKEY HILL RD,01062,42.309584828238,-72.718969161026,2
1203,BURTS PIT RD,01062,42.310772502008,-72.700041650189,1
121,OAK ST,01062,42.342786175358,-72.674617158563,2
111,STRAW AVE,010621425,42.33828622491,-72.662300622399,2
84,SOUTH MAIN ST,010621927,42.330826163446,-72.663500910934,2
30,DANA ST,01060,42.333326568982,-72.654740313373,1
964,FLORENCE RD,01062,42.299642047053,-72.672951925859,2
19,FORD CROSSING,01060,42.314668662061,-72.647569762844,2
9,MOUNTAIN LAUREL PATH,01062,42.308867421145,-72.668751837997,2
33,LAUREL LN,01060,42.354567568914,-72.642981760503,2
32,WATER ST,01053,42.352751210496,-72.702171743243,1
4,BRATTON CT,010621402,42.335636118583,-72.669349383874,2
48,CRESTVIEW DR,01062,42.319960492812,-72.67747765066,2
30,LADD AVE,01062,42.319513821192,-72.663020292606,1
268,ACREBROOK DR,010623502,42.31516654711,-72.692076746697,2
80,MUSANTE DR,010603648,42.313546073769,-72.649309007753,1
44,WARD AVE,01060,42.318813764639,-72.652397236159,3
40,O'DONNELL DR,01062,42.313109376614,-72.698252616775,3
253,CRESCENT ST,01060,42.323423015104,-72.64301235445,2
61,NORTH MAIN ST,010621226,42.336982149922,-72.674167738134,2
837,FLORENCE RD,01062,42.30326261013,-72.675982822048,5
135,CRESCENT ST,01060,42.327034777183,-72.639932675585,2
165,WEST FARMS RD,01062,42.304047030538,-72.717888985163,2
72,MAPLE ST,01062,42.33455858302,-72.672514306695,3
10,MATTHEW DR,01062,42.319567255825,-72.693822278033,4
163,EMERSON WAY,01062,42.309080572943,-72.680219957922,3
279,WEST FARMS RD,010629703,42.299819491943,-72.71708851341,2
55,BLISS ST,01062,42.327407562326,-72.675856506767,2
88,ROUND HILL RD,01060,42.324852129596,-72.639945835173,4
112,MOSER ST,010603659,42.313592006598,-72.650289019873,2
1269,WESTHAMPTON RD,01062,42.293658248286,-72.728225799617,3
131,MAPLE RIDGE RD,010629744,42.30396807301,-72.679690976012,2
16,CROSS ST,010622616,42.328687646579,-72.675994389074,1
785,RYAN RD,01062,42.311779881041,-72.703503795296,3
38,WATER ST,01053,42.352506458923,-72.702155230894,2
175,TURKEY HILL RD,01062,42.311111591901,-72.72306866605,4
54,PILGRIM DR,01060,42.333652122102,-72.650709791412,2
248,COLES MEADOW RD,01060,42.362079598178,-72.644305933567,1
226,EMERSON WAY,010629207,42.309853258687,-72.678074190709,3
21,ACREBROOK DR,01062,42.319937610216,-72.689996525967,1
39,FLORENCE ST,01053,42.351165773511,-72.699220223678,1
67,WEST PARSONS LN,01062,42.309380435529,-72.69859677772,2
705,BRIDGE RD,01060,42.338190000662,-72.651188062807,3
228,SYLVESTER RD,01062,42.318747463785,-72.724824674765,1
15,RUSTLEWOOD RDG,01062,42.352727280163,-72.677175399231,3
57,BEACON ST,010621940,42.332118317639,-72.666865742145,2
16,MOUNTAIN LAUREL PATH,01062,42.308805478881,-72.667812897203,1
81,CONZ ST,010603837,42.313166038279,-72.627911936784,1
23,LANGWORTHY RD,01060,42.322899188065,-72.641561949924,1
15,WILDER PL,010621430,42.33547887408,-72.66819494435,3
23,OLIVE ST,010604215,42.308992269593,-72.636803962587,1
34,FORBES AVE,01060,42.322358261944,-72.648296222393,2
71,HIGH ST,01062,42.337112423189,-72.667538473693,1
240,AUDUBON RD,01053,42.357338877561,-72.713382790197,2
19,MARC CIR,01062,42.347228081127,-72.665851448041,1
340,WESTHAMPTON RD,01062,42.3022851964,-72.689008215763,2
145,WATER ST,010535300,42.348212829022,-72.703077910795,4
52,SHEFFIELD LN,01062,42.338628919022,-72.670368539482,3
18,PAQUETTE AVE,01060,42.312060842436,-72.641260788143,3
23,NORTHERN AVE,010602309,42.32979305197,-72.628514176527,1
455,SPRING ST,010539746,42.343903818328,-72.694671616282,4
58,LADYSLIPPER LN,01062,42.302903738945,-72.701629769384,2
340,GLENDALE RD,01062,42.287858977117,-72.713875394647,4
5,BAYBERRY LN,01062,42.302026782325,-72.700448843045,1
129,WATER ST,01053,42.348865905008,-72.702799212515,2
91,BLACKBERRY LN,01060,42.335987781331,-72.647306487266,1
386,BRIDGE ST,01060,42.332105493328,-72.622396895952,1
217,NONOTUCK ST,01062,42.330697417413,-72.67305317925,6
151,NORTH MAPLE ST,01062,42.342482499006,-72.671304378971,2
73,TURKEY HILL RD,01062,42.310281238663,-72.718480412252,1
159,OVERLOOK DR,01062,42.31555781435,-72.686655918456,2
330,HAYDENVILLE RD,01053,42.3600502556,-72.69325289535,8
19,GLENWOOD AVE,01060,42.330619842899,-72.624624302902,1
42,HIGH ST,01062,42.336428543709,-72.665556069773,2
36,PROSPECT AVE,01060,42.33224383664,-72.650660254364,2
7,BERKSHIRE TER,010621913,42.332560421123,-72.663867116284,2
93,SOUTH ST,01060,42.314238377062,-72.633824196008,1
51,OLANDER DR,01060,42.312980756309,-72.645745944532,2
568,BURTS PIT RD,01062,42.313894719032,-72.674712209345,4
53,REVELL AVE,01060,42.307931330198,-72.63694050379,1
221,EMERSON WAY,01062,42.309370628702,-72.676678520011,2
38,OVERLOOK DR,01062,42.313708976057,-72.691966273213,1
21,STODDARD ST,01060,42.327452740784,-72.637250969483,1
268,LOCUST ST,01062,42.334215511724,-72.663518680569,2
245,CHESTNUT ST,01062,42.342366367738,-72.665410559934,2
203,NORTH MAIN ST,01062,42.340943204398,-72.677916946205,3
171,FLORENCE RD,01062,42.324163262883,-72.677506819683,3
489,NORTH FARMS RD,01062,42.365338649771,-72.670053463741,3
91,OLANDER DR,01060,42.314179200825,-72.646231592002,4
4,CLOVERDALE ST,01062,42.345997617741,-72.668092349855,1
78,RIDGEWOOD TER,010601634,42.334067990228,-72.648045100573,2
95,FRANKLIN ST,01060,42.32637365457,-72.642909508498,1
1094,BURTS PIT RD,01062,42.310392634156,-72.695250302877,2
102,HIGH ST,01062,42.337040632189,-72.669685079097,5
88,SOUTH MAIN ST,01062,42.330978504536,-72.663670476835,2
48,OLANDER DR,01060,42.312893794064,-72.646228406879,1
37,BARRETT ST,01060,42.333889288052,-72.638279764279,1
80,BLACKBERRY LN,010601643,42.33601041247,-72.646632079336,2
76,FOREST GLEN DR,01062,42.313473318849,-72.697040174481,1
19,EAST ST,01060,42.310851794812,-72.632570263293,6
2,LAUREL LN,01060,42.353620623403,-72.643652312757,2
20,HAMPTON AVE,010604405,42.317876416407,-72.628696650559,1
525,PARK HILL RD,01062,42.291331851059,-72.694183202784,2
112,NORTH MAIN ST,010621220,42.338202741155,-72.675758606138,2
111,OAK ST,01062,42.342374665822,-72.674709946231,1
90,LAKE ST,01062,42.342380323607,-72.673815010429,1
640,RYAN RD,01062,42.314824355913,-72.698368287039,3
87,LOCUST ST,01060,42.33269138836,-72.655559392951,2
238,CARDINAL WAY,010629202,42.308390532764,-72.692578152145,3
1021,BURTS PIT RD,01062,42.310674140374,-72.691939115846,4
81,CHESTNUT ST,01062,42.336573466815,-72.666850738538,1
49,RIDGE VIEW RD,01062,42.291203566031,-72.730334602636,1
19,PARK ST,01062,42.3328280972,-72.674249779747,1
38,ACREBROOK DR,01062,42.319791555554,-72.689026069217,4
81,MASSASOIT ST,01060,42.327032933164,-72.644605838063,1
244,WEST FARMS RD,01062,42.301104270062,-72.716204976997,2
587,COLES MEADOW RD,01060,42.373862710024,-72.644991657066,2
182,CRESCENT ST,01060,42.325940016809,-72.64182028018,2
22,PLYMOUTH AVE,01062,42.335449746966,-72.666371126038,3
56,WINTERBERRY LN,01062,42.3069417208,-72.684968306071,3
11,PARK HILL RD,01062,42.300504712528,-72.673990024568,2
79,AUSTIN CIR,01062,42.316724533363,-72.690542187863,1
34,WARNER ST,010622729,42.324782140704,-72.659163024583,2
97,NORTH MAIN ST,01062,42.33816766289,-72.674834082217,3
700,RYAN RD,01062,42.313144077693,-72.700069645746,2
320,BRIDGE RD,01062,42.344069780011,-72.666779157085,1
48,MUNROE ST,01060,42.310850034613,-72.630895726677,1
65,MANN TER,01062,42.331689301018,-72.669695908455,3
10,WARNER ROW,010539733,42.349969382561,-72.695009155523,3
41,WARBURTON WAY,01060,42.336771531187,-72.650266304915,2
23,BURNCOLT RD,01062,42.346842304034,-72.674027659313,2
148,OVERLOOK DR,01062,42.315981854832,-72.687274251453,2
4,CRESCENT ST,01060,42.3234710015,-72.63702180825,2
47,WARBURTON WAY,01060,42.336555278085,-72.650354566355,1
176,BROOKSIDE CIR,01062,42.313739360456,-72.693474009956,2
19,HANCOCK ST,01060,42.319036681354,-72.62394142925,5
5,ISABELLA ST,010603316,42.31739395406,-72.624169333197,1
12,SUMNER AVE,01062,42.33502692186,-72.664639760118,3
36,RESERVOIR RD,010535320,42.354079532602,-72.704240732223,5
28,BAKER HILL RD,01062,42.328972128373,-72.663741136279,2
13,FORT ST,01060,42.310568109299,-72.635265296621,2
66,ROE AVE,01060,42.332903827696,-72.649324095179,2
455,SPRING ST,010539706,42.343903818328,-72.694671616282,2
127,HINCKLEY ST,01062,42.328007538956,-72.661874737899,2
82,LAKE ST,01062,42.341886671419,-72.673734879435,1
2052,HATHAWAY FARMS,01060,42.3253327,-72.6361794,3
712,WESTHAMPTON RD,01062,42.300485811336,-72.70547714676,1
60,COUNTRY WAY,01062,42.35188083367,-72.675930016058,1
189,BRIDGE ST,01060,42.326115785318,-72.624887159385,2
289,HATFIELD ST,01060,42.339926228085,-72.645761283415,1
129,VERNON ST,01060,42.319777390137,-72.652535369924,1
91,CRESCENT ST,01060,42.326217709261,-72.638110952749,5
67,WOODLAWN AVE,01060,42.327023629251,-72.646338964182,2
185,CHESTERFIELD RD,01053,42.343427600499,-72.701541591762,3
35,WILLOW ST,01062,42.327791369673,-72.673957251326,1
2,MATTHEW DR,01062,42.319201721027,-72.69361650231,1
107,RIVERSIDE DR,01062,42.324650000001,-72.656962188267,1
354,BRIDGE ST,01060,42.331607021546,-72.622945491515,2
75,DREWSEN DR,01062,42.311097677942,-72.699687850056,2
183,BROOKSIDE CIR,01062,42.313339795132,-72.693821607481,1
206,SOUTH ST,01060,42.310518488433,-72.636048417835,4
198,WEST FARMS RD,01062,42.302510250501,-72.716110429129,2
141,GROVE ST,01060,42.308106218608,-72.648793772165,2
155,EMERSON WAY,01062,42.309345608721,-72.680327833016,2
38,OLIVE ST,01060,42.308957358966,-72.635773994325,1
36,HENRY ST,01060,42.314777375345,-72.620974319345,1
20,MOUNTAIN LAUREL PATH,010623605,42.30889298595,-72.667251225872,3
331,BURTS PIT RD,01062,42.315509534588,-72.663136381965,2
11,MANN TER,01062,42.331556017665,-72.671462545484,4
51,ORCHARD ST,01060,42.328014495935,-72.627809761384,2
47,HOLYOKE ST,01060,42.31676455695,-72.623488387383,2
34,DANA ST,01060,42.332970002821,-72.655077014423,1
38,BRISSON DR,01062,42.296045288581,-72.718150584362,2
62,MARKET ST,01060,42.322630087064,-72.630198603789,3
20,GLEASON RD,010601648,42.337546354317,-72.645883743021,1
357,NORTH FARMS RD,01062,42.360867365431,-72.670749999895,2
277,LOCUST ST,01062,42.334690095081,-72.663939619746,6
487,AUDUBON RD,01053,42.363851825876,-72.718117559663,2
243,AUDUBON RD,01053,42.357605966906,-72.712355755601,2
184,SPRING ST,010629700,42.333463990285,-72.686865717492,2
67,VILLAGE HILL RD,01060,42.313225172606,-72.647740166936,9
27,REVELL AVE,01060,42.308412660988,-72.637970052957,2
21,INDIAN HILL,01062,42.323293472791,-72.677349910455,1
307,HATFIELD ST,010601518,42.340450558039,-72.645110009539,1
73,MASSASOIT ST,01060,42.326753103326,-72.644821001517,2
408,FLORENCE RD,01062,42.317506606838,-72.67153731206,2
22,ARLINGTON ST,01060,42.325485675747,-72.644564012366,2
35,NEW SOUTH ST,010604088,42.316552997714,-72.634145725814,1
286,COLES MEADOW RD,01060,42.362985053269,-72.644843129741,2
205,NORTH ELM ST,01060,42.334176703512,-72.653320335156,1
89,FLORENCE ST,01053,42.350107432506,-72.694315469216,3
213,LOCUST ST,01062,42.334516841143,-72.662823150243,1
191,FEDERAL ST,01062,42.327167881805,-72.658502446794,2
10,POMEROY TER,01060,42.322627111488,-72.624421712302,1
16,TAYLOR ST,01060,42.330511213434,-72.646138804334,2
247,NORTH MAIN ST,01062,42.342174799341,-72.679191414583,3
28,MORNINGSIDE DR,01062,42.351424061857,-72.673933446721,2
62,CHESTNUT ST,01062,42.335885815479,-72.667723546116,2
5,JEWETT ST,01060,42.323295903543,-72.648404851858,2
25,HASTINGS HTS,01062,42.345028753553,-72.67397946337,3
105,NONOTUCK ST,01062,42.330406649192,-72.665501419765,1
17,BAYBERRY LN,01062,42.303001723393,-72.700218927441,2
67,LAUREL PARK,01060,42.35945899615,-72.641394060404,1
86,PINES EDGE DR,01060,42.346118610513,-72.646676838699,2
70,STONE RIDGE DR,01062,42.318633427992,-72.677678145784,1
42,MURPHY TER,010601611,42.33108382315,-72.644197052645,2
114,LAKE ST,01062,42.34346301404,-72.6737171098,3
56,STILSON AVE,01062,42.339140969486,-72.667971734269,1
41,ALAMO CT,01062,42.3220876522,-72.691167310202,2
82,WILLIAMS ST,01060,42.316694651878,-72.622673414938,4
