"STATION","NAME","DATE","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"USC00190120","AMHERST, MA US","2021-11-12","57",",,7","29",",,7"
"USC00190120","AMHERST, MA US","2021-11-13","65",",,7","35",",,7"
"USC00190120","AMHERST, MA US","2021-11-14","60",",,7","31",",,7"
"USC00190120","AMHERST, MA US","2021-11-15","49",",,7","33",",,7"
"USC00190120","AMHERST, MA US","2021-11-16","47",",,7","26",",,7"
"USC00190120","AMHERST, MA US","2021-11-17","45",",,7","24",",,7"
"USC00190120","AMHERST, MA US","2021-11-18","53",",,7","25",",,7"
"USC00190120","AMHERST, MA US","2021-11-19","68",",,7","36",",,7"
"USC00190120","AMHERST, MA US","2021-11-20","46",",,7","22",",,7"
"USC00190120","AMHERST, MA US","2021-11-21","44",",,7","22",",,7"
"USC00190120","AMHERST, MA US","2021-11-22","51",",,7","35",",,7"
"USC00190120","AMHERST, MA US","2021-11-23","50",",,7","21",",,7"
"USC00190120","AMHERST, MA US","2021-11-24","39",",,7","21",",,7"
"USC00190120","AMHERST, MA US","2021-11-25","44",",,7","22",",,7"
"USC00190120","AMHERST, MA US","2021-11-26","42",",,7","22",",,7"
"USC00190120","AMHERST, MA US","2021-11-27","42",",,7","32",",,7"
"USC00190120","AMHERST, MA US","2021-11-28","36",",,7","22",",,7"
"USC00190120","AMHERST, MA US","2021-11-29","34",",,7","29",",,7"
"USC00190120","AMHERST, MA US","2021-11-30","38",",,7","17",",,7"
"USC00190120","AMHERST, MA US","2021-12-01","37",",,7","17",",,7"
"USC00190120","AMHERST, MA US","2021-12-02","43",",,7","26",",,7"
"USC00190120","AMHERST, MA US","2021-12-03","53",",,7","32",",,7"
"USC00190120","AMHERST, MA US","2021-12-04","40",",,7","20",",,7"
"USC00190120","AMHERST, MA US","2021-12-05","40",",,7","21",",,7"
"USC00190120","AMHERST, MA US","2021-12-06","45",",,7","26",",,7"
"USC00190120","AMHERST, MA US","2021-12-07","56",",,7","32",",,7"
"USC00190120","AMHERST, MA US","2021-12-08","38",",,7","23",",,7"
"USC00190120","AMHERST, MA US","2021-12-09","35",",,7","17",",,7"
"USC00190120","AMHERST, MA US","2021-12-10","34",",,7","17",",,7"
"USC00190120","AMHERST, MA US","2021-12-11","37",",,7","26",",,7"
"USC00190120","AMHERST, MA US","2021-12-12","61",",,7","31",",,7"
"USC00190120","AMHERST, MA US","2021-12-13","45",",,7","25",",,7"
"USC00190120","AMHERST, MA US","2021-12-14","53",",,7","25",",,7"
"USC00190120","AMHERST, MA US","2021-12-15","52",",,7","24",",,7"
"USC00190120","AMHERST, MA US","2021-12-16","43",",,7","25",",,7"
"USC00190120","AMHERST, MA US","2021-12-17","60",",,7","41",",,7"
"USC00190120","AMHERST, MA US","2021-12-18","55",",,7","32",",,7"
"USC00190120","AMHERST, MA US","2021-12-19","38",",,7","32",",,7"
"USC00190120","AMHERST, MA US","2021-12-20","36",",,7","16",",,7"
"USC00190120","AMHERST, MA US","2021-12-21","33",",,7","17",",,7"
"USC00190120","AMHERST, MA US","2021-12-22","41",",,7","22",",,7"
"USC00190120","AMHERST, MA US","2021-12-23","43",",,7","24",",,7"
"USC00190120","AMHERST, MA US","2021-12-24","31",",,7","20",",,7"
"USC00190120","AMHERST, MA US","2021-12-25","27",",,7","21",",,7"
"USC00190120","AMHERST, MA US","2021-12-26","35",",,7","26",",,7"
"USC00190120","AMHERST, MA US","2021-12-27","40",",,7","29",",,7"
"USC00190120","AMHERST, MA US","2021-12-28","32",",,7","29",",,7"
"USC00190120","AMHERST, MA US","2021-12-29","44",",,7","31",",,7"
"USC00190120","AMHERST, MA US","2021-12-30","39",",,7","33",",,7"
"USC00190120","AMHERST, MA US","2021-12-31","45",",,7","36",",,7"
"USC00190120","AMHERST, MA US","2022-01-01","46",",,7","39",",,7"
"USC00190120","AMHERST, MA US","2022-01-02","48",",,7","43",",,7"
"USC00190120","AMHERST, MA US","2022-01-03","44",",,7","25",",,7"
"USC00190120","AMHERST, MA US","2022-01-04","25",",,7","11",",,7"
"USC00190120","AMHERST, MA US","2022-01-05","33",",,7","11",",,7"
"USC00190120","AMHERST, MA US","2022-01-06","41",",,7","26",",,7"
"USC00190120","AMHERST, MA US","2022-01-07","36",",,7","26",",,7"
"USC00190120","AMHERST, MA US","2022-01-08","32",",,7","12",",,7"
"USC00190120","AMHERST, MA US","2022-01-09","30",",,7","10",",,7"
"USC00190120","AMHERST, MA US","2022-01-10","37",",,7","25",",,7"
"USC00190120","AMHERST, MA US","2022-01-11","26",",,7","9",",,7"
"USC00190120","AMHERST, MA US","2022-01-12","12",",,7","2",",,7"
"USC00190120","AMHERST, MA US","2022-01-13","34",",,7","2",",,7"
"USC00190120","AMHERST, MA US","2022-01-14","39",",,7","25",",,7"
"USC00190120","AMHERST, MA US","2022-01-15","38",",,7","3",",,7"
"USC00190120","AMHERST, MA US","2022-01-16","37",",,7","-1",",,7"
"USC00190120","AMHERST, MA US","2022-01-17","38",",,7","-2",",,7"
"USC00190120","AMHERST, MA US","2022-01-18","42",",,7","24",",,7"
"USC00190120","AMHERST, MA US","2022-01-19","29",",,7","11",",,7"
"USC00190120","AMHERST, MA US","2022-01-20","43",",,7","19",",,7"
"USC00190120","AMHERST, MA US","2022-01-21","36",",,7","4",",,7"
"USC00190120","AMHERST, MA US","2022-01-22","19",",,7","2",",,7"
"USC00190120","AMHERST, MA US","2022-01-23","26",",,7","1",",,7"
"USC00190120","AMHERST, MA US","2022-01-24","32",",,7","13",",,7"
"USC00190120","AMHERST, MA US","2022-01-25","29",",,7","13",",,7"
"USC00190120","AMHERST, MA US","2022-01-26","38",",,7","7",",,7"
"USC00190120","AMHERST, MA US","2022-01-27","23",",,7","-2",",,7"
"USC00190120","AMHERST, MA US","2022-01-28","27",",,7","-2",",,7"
"USC00190120","AMHERST, MA US","2022-01-29","35",",,7","14",",,7"
"USC00190120","AMHERST, MA US","2022-01-30","15",",,7","-6",",,7"
"USC00190120","AMHERST, MA US","2022-01-31","21",",,7","-6",",,7"
"USC00190120","AMHERST, MA US","2022-02-01","31",",,7","-6",",,7"
"USC00190120","AMHERST, MA US","2022-02-02","33",",,7","2",",,7"
"USC00190120","AMHERST, MA US","2022-02-03","42",",,7","29",",,7"
"USC00190120","AMHERST, MA US","2022-02-04","43",",,7","33",",,7"
"USC00190120","AMHERST, MA US","2022-02-05","34",",,7","18",",,7"
"USC00190120","AMHERST, MA US","2022-02-06","22",",,7","8",",,7"
"USC00190120","AMHERST, MA US","2022-02-07","28",",,7","8",",,7"
"USC00190120","AMHERST, MA US","2022-02-08","34",",,7","19",",,7"
"USC00190120","AMHERST, MA US","2022-02-09","41",",,7","21",",,7"
"USC00190120","AMHERST, MA US","2022-02-10","42",",,7","21",",,7"
"USC00190120","AMHERST, MA US","2022-02-11","50",",,7","21",",,7"
"USC00190120","AMHERST, MA US","2022-02-12","54",",,7","22",",,7"
"USC00190120","AMHERST, MA US","2022-02-13","55",",,7","26",",,7"
"USC00190120","AMHERST, MA US","2022-02-14","30",",,7","14",",,7"
"USC00190120","AMHERST, MA US","2022-02-15","20",",,7","10",",,7"
"USC00190120","AMHERST, MA US","2022-02-16","28",",,7","10",",,7"
"USC00190120","AMHERST, MA US","2022-02-17","46",",,7","11",",,7"
"USC00190120","AMHERST, MA US","2022-02-18","62",",,7","46",",,7"
"USC00190120","AMHERST, MA US","2022-02-19","58",",,7","15",",,7"
"USC00190120","AMHERST, MA US","2022-02-20","33",",,7","9",",,7"
"USC00190120","AMHERST, MA US","2022-02-21","32",",,7","12",",,7"
"USC00190120","AMHERST, MA US","2022-02-22","53",",,7","24",",,7"
"USC00190120","AMHERST, MA US","2022-02-23","56",",,7","25",",,7"
"USC00190120","AMHERST, MA US","2022-02-24","66",",,7","21",",,7"
"USC00190120","AMHERST, MA US","2022-02-25","30",",,7","21",",,7"
"USC00190120","AMHERST, MA US","2022-02-26","25",",,7","4",",,7"
"USC00190120","AMHERST, MA US","2022-02-27","34",",,7","5",",,7"
"USC00190120","AMHERST, MA US","2022-02-28","40",",,7","16",",,7"
"USC00190120","AMHERST, MA US","2022-03-01","28",",,7","9",",,7"
"USC00190120","AMHERST, MA US","2022-03-02","39",",,7","14",",,7"
"USC00190120","AMHERST, MA US","2022-03-03","39",",,7","22",",,7"
"USC00190120","AMHERST, MA US","2022-03-04","36",",,7","8",",,7"
"USC00190120","AMHERST, MA US","2022-03-05","35",",,7","11",",,7"
"USC00190120","AMHERST, MA US","2022-03-06","41",",,7","14",",,7"
"USC00190120","AMHERST, MA US","2022-03-07","64",",,7","35",",,7"
"USC00190120","AMHERST, MA US","2022-03-08","53",",,7","35",",,7"
"USC00190120","AMHERST, MA US","2022-03-09","42",",,7","25",",,7"
"USC00190120","AMHERST, MA US","2022-03-10","33",",,7","20",",,7"
"USC00190120","AMHERST, MA US","2022-03-11","49",",,7","22",",,7"
"USC00190120","AMHERST, MA US","2022-03-12","53",",,7","25",",,7"
"USC00190120","AMHERST, MA US","2022-03-13","39",",,7","20",",,7"
"USC00190120","AMHERST, MA US","2022-03-14","35",",,7","20",",,7"
"USC00190120","AMHERST, MA US","2022-03-15","51",",,7","29",",,7"
"USC00190120","AMHERST, MA US","2022-03-16","61",",,7","30",",,7"
"USC00190120","AMHERST, MA US","2022-03-17","60",",,7","37",",,7"
"USC00190120","AMHERST, MA US","2022-03-18","50",",,7","40",",,7"
"USC00190120","AMHERST, MA US","2022-03-19","73",",,7","43",",,7"
"USC00190120","AMHERST, MA US","2022-03-20","51",",,7","43",",,7"
"USC00190120","AMHERST, MA US","2022-03-21","56",",,7","33",",,7"
"USC00190120","AMHERST, MA US","2022-03-22","55",",,7","29",",,7"
"USC00190120","AMHERST, MA US","2022-03-23","56",",,7","23",",,7"
"USC00190120","AMHERST, MA US","2022-03-24","48",",,7","24",",,7"
"USC00190120","AMHERST, MA US","2022-03-25","43",",,7","35",",,7"
"USC00190120","AMHERST, MA US","2022-03-26","61",",,7","36",",,7"
"USC00190120","AMHERST, MA US","2022-03-27","53",",,7","35",",,7"
"USC00190120","AMHERST, MA US","2022-03-28","44",",,7","22",",,7"
"USC00190120","AMHERST, MA US","2022-03-29","28",",,7","17",",,7"
"USC00190120","AMHERST, MA US","2022-03-30","37",",,7","19",",,7"
"USC00190120","AMHERST, MA US","2022-03-31","46",",,7","23",",,7"
"USC00190120","AMHERST, MA US","2022-04-01","62",",,7","37",",,7"
"USC00190120","AMHERST, MA US","2022-04-02","54",",,7","36",",,7"
"USC00190120","AMHERST, MA US","2022-04-03","52",",,7","29",",,7"
"USC00190120","AMHERST, MA US","2022-04-04","51",",,7","31",",,7"
"USC00190120","AMHERST, MA US","2022-04-05","54",",,7","28",",,7"
"USC00190120","AMHERST, MA US","2022-04-06","61",",,7","29",",,7"
"USC00190120","AMHERST, MA US","2022-04-07","61",",,7","30",",,7"
"USC00190120","AMHERST, MA US","2022-04-08","52",",,7","42",",,7"
"USC00190120","AMHERST, MA US","2022-04-09","60",",,7","37",",,7"
"USC00190120","AMHERST, MA US","2022-04-10","53",",,7","30",",,7"
"USC00190120","AMHERST, MA US","2022-04-11","54",",,7","29",",,7"
"USC00190120","AMHERST, MA US","2022-04-12","64",",,7","34",",,7"
"USC00190120","AMHERST, MA US","2022-04-13","68",",,7","36",",,7"
"USC00190120","AMHERST, MA US","2022-04-14","74",",,7","41",",,7"
"USC00190120","AMHERST, MA US","2022-04-15","68",",,7","38",",,7"
"USC00190120","AMHERST, MA US","2022-04-16","67",",,7","41",",,7"
"USC00190120","AMHERST, MA US","2022-04-17","66",",,7","34",",,7"
"USC00190120","AMHERST, MA US","2022-04-18","46",",,7","25",",,7"
"USC00190120","AMHERST, MA US","2022-04-19","60",",,7","29",",,7"
"USC00190120","AMHERST, MA US","2022-04-20","48",",,7","40",",,7"
"USC00190120","AMHERST, MA US","2022-04-21","54",",,7","28",",,7"
"USC00190120","AMHERST, MA US","2022-04-22","60",",,7","33",",,7"
"USC00190120","AMHERST, MA US","2022-04-23","61",",,7","31",",,7"
"USC00190120","AMHERST, MA US","2022-04-24","65",",,7","36",",,7"
"USC00190120","AMHERST, MA US","2022-04-25","59",",,7","39",",,7"
"USC00190120","AMHERST, MA US","2022-04-26","66",",,7","42",",,7"
"USC00190120","AMHERST, MA US","2022-04-27","54",",,7","46",",,7"
"USC00190120","AMHERST, MA US","2022-04-28","54",",,7","38",",,7"
"USC00190120","AMHERST, MA US","2022-04-29","53",",,7","32",",,7"
"USC00190120","AMHERST, MA US","2022-04-30","58",",,7","28",",,7"
"USC00190120","AMHERST, MA US","2022-05-01","63",",,7","32",",,7"
"USC00190120","AMHERST, MA US","2022-05-02","70",",,7","39",",,7"
"USC00190120","AMHERST, MA US","2022-05-03","58",",,7","46",",,7"
"USC00190120","AMHERST, MA US","2022-05-04","56",",,7","47",",,7"
"USC00190120","AMHERST, MA US","2022-05-05","55",",,7","43",",,7"
"USC00190120","AMHERST, MA US","2022-05-06","71",",,7","44",",,7"
"USC00190120","AMHERST, MA US","2022-05-07","63",",,7","47",",,7"
"USC00190120","AMHERST, MA US","2022-05-08","54",",,7","41",",,7"
"USC00190120","AMHERST, MA US","2022-05-09","60",",,7","33",",,7"
"USC00190120","AMHERST, MA US","2022-05-10","69",",,7","37",",,7"
"USC00190120","AMHERST, MA US","2022-05-11","70",",,7","37",",,7"
"USC00190120","AMHERST, MA US","2022-05-12","79",",,7","40",",,7"
"USC00190120","AMHERST, MA US","2022-05-13","83",",,7","52",",,7"
"USC00190120","AMHERST, MA US","2022-05-14","82",",,7","63",",,7"
"USC00190120","AMHERST, MA US","2022-05-15","84",",,7","64",",,7"
"USC00190120","AMHERST, MA US","2022-05-16","81",",,7","63",",,7"
"USC00190120","AMHERST, MA US","2022-05-17","81",",,7","53",",,7"
"USC00190120","AMHERST, MA US","2022-05-18","69",",,7","48",",,7"
"USC00190120","AMHERST, MA US","2022-05-19","71",",,7","50",",,7"
"USC00190120","AMHERST, MA US","2022-05-20","58",",,7","44",",,7"
"USC00190120","AMHERST, MA US","2022-05-21","77",",,7","48",",,7"
"USC00190120","AMHERST, MA US","2022-05-22","88",",,7","48",",,7"
"USC00190120","AMHERST, MA US","2022-05-23","91",",,7","56",",,7"
"USC00190120","AMHERST, MA US","2022-05-24","71",",,7","51",",,7"
"USC00190120","AMHERST, MA US","2022-05-25","72",",,7","46",",,7"
"USC00190120","AMHERST, MA US","2022-05-26","75",",,7","50",",,7"
"USC00190120","AMHERST, MA US","2022-05-27","71",",,7","53",",,7"
"USC00190120","AMHERST, MA US","2022-05-28","78",",,7","63",",,7"
"USC00190120","AMHERST, MA US","2022-05-29","74",",,7","50",",,7"
"USC00190120","AMHERST, MA US","2022-05-30","78",",,7","51",",,7"
"USC00190120","AMHERST, MA US","2022-05-31","87",",,7","58",",,7"
"USC00190120","AMHERST, MA US","2022-06-01","89",",,7","58",",,7"
"USC00190120","AMHERST, MA US","2022-06-02","66",",,7","55",",,7"
"USC00190120","AMHERST, MA US","2022-06-03","74",",,7","57",",,7"
"USC00190120","AMHERST, MA US","2022-06-04","81",",,7","58",",,7"
"USC00190120","AMHERST, MA US","2022-06-05","81",",,7","46",",,7"
"USC00190120","AMHERST, MA US","2022-06-06","74",",,7","45",",,7"
"USC00190120","AMHERST, MA US","2022-06-07","81",",,7","52",",,7"
"USC00190120","AMHERST, MA US","2022-06-08","77",",,7","62",",,7"
"USC00190120","AMHERST, MA US","2022-06-09","77",",,7","58",",,7"
"USC00190120","AMHERST, MA US","2022-06-10","80",",,7","52",",,7"
"USC00190120","AMHERST, MA US","2022-06-11","76",",,7","49",",,7"
"USC00190120","AMHERST, MA US","2022-06-12","77",",,7","51",",,7"
"USC00190120","AMHERST, MA US","2022-06-13","75",",,7","55",",,7"
"USC00190120","AMHERST, MA US","2022-06-14","84",",,7","52",",,7"
"USC00190120","AMHERST, MA US","2022-06-15","81",",,7","54",",,7"
"USC00190120","AMHERST, MA US","2022-06-16","81",",,7","62",",,7"
"USC00190120","AMHERST, MA US","2022-06-17","72",",,7","64",",,7"
"USC00190120","AMHERST, MA US","2022-06-18","84",",,7","62",",,7"
"USC00190120","AMHERST, MA US","2022-06-19","64",",,7","49",",,7"
"USC00190120","AMHERST, MA US","2022-06-20","69",",,7","43",",,7"
"USC00190120","AMHERST, MA US","2022-06-21","78",",,7","48",",,7"
"USC00190120","AMHERST, MA US","2022-06-22","73",",,7","54",",,7"
"USC00190120","AMHERST, MA US","2022-06-23","62",",,7","58",",,7"
"USC00190120","AMHERST, MA US","2022-06-24","75",",,7","59",",,7"
"USC00190120","AMHERST, MA US","2022-06-25","84",",,7","56",",,7"
"USC00190120","AMHERST, MA US","2022-06-26","90",",,7","60",",,7"
"USC00190120","AMHERST, MA US","2022-06-27","90",",,7","66",",,7"
"USC00190120","AMHERST, MA US","2022-06-28","79",",,7","50",",,7"
"USC00190120","AMHERST, MA US","2022-06-29","79",",,7","52",",,7"
"USC00190120","AMHERST, MA US","2022-06-30","83",",,7","54",",,7"
"USC00190120","AMHERST, MA US","2022-07-01","82",",,7","57",",,7"
"USC00190120","AMHERST, MA US","2022-07-02","92",",,7","65",",,7"
"USC00190120","AMHERST, MA US","2022-07-03","85",",,7","61",",,7"
"USC00190120","AMHERST, MA US","2022-07-04","84",",,7","52",",,7"
"USC00190120","AMHERST, MA US","2022-07-05","83",",,7","57",",,7"
"USC00190120","AMHERST, MA US","2022-07-06","73",",,7","62",",,7"
"USC00190120","AMHERST, MA US","2022-07-07","80",",,7","53",",,7"
"USC00190120","AMHERST, MA US","2022-07-08","83",",,7","61",",,7"
"USC00190120","AMHERST, MA US","2022-07-09","85",",,7","58",",,7"
"USC00190120","AMHERST, MA US","2022-07-10","82",",,7","49",",,7"
"USC00190120","AMHERST, MA US","2022-07-11","81",",,7","52",",,7"
"USC00190120","AMHERST, MA US","2022-07-12","87",",,7","60",",,7"
"USC00190120","AMHERST, MA US","2022-07-13","88",",,7","62",",,7"
"USC00190120","AMHERST, MA US","2022-07-14","86",",,7","63",",,7"
"USC00190120","AMHERST, MA US","2022-07-15","84",",,7","54",",,7"
"USC00190120","AMHERST, MA US","2022-07-16","84",",,7","57",",,7"
"USC00190120","AMHERST, MA US","2022-07-17","81",",,7","61",",,7"
"USC00190120","AMHERST, MA US","2022-07-18","88",",,7","67",",,7"
"USC00190120","AMHERST, MA US","2022-07-19","77",",,7","69",",,7"
"USC00190120","AMHERST, MA US","2022-07-20","89",",,7","67",",,7"
"USC00190120","AMHERST, MA US","2022-07-21","93",",,7","71",",,7"
"USC00190120","AMHERST, MA US","2022-07-22","93",",,7","65",",,7"
"USC00190120","AMHERST, MA US","2022-07-23","92",",,7","65",",,7"
"USC00190120","AMHERST, MA US","2022-07-24","93",",,7","67",",,7"
"USC00190120","AMHERST, MA US","2022-07-25","94",",,7","71",",,7"
"USC00190120","AMHERST, MA US","2022-07-26","88",",,7","58",",,7"
"USC00190120","AMHERST, MA US","2022-07-27","79",",,7","52",",,7"
"USC00190120","AMHERST, MA US","2022-07-28","84",",,7","58",",,7"
"USC00190120","AMHERST, MA US","2022-07-29","90",",,7","64",",,7"
"USC00190120","AMHERST, MA US","2022-07-30","89",",,7","67",",,7"
"USC00190120","AMHERST, MA US","2022-07-31","82",",,7","56",",,7"
"USC00190120","AMHERST, MA US","2022-08-01","84",",,7","61",",,7"
"USC00190120","AMHERST, MA US","2022-08-02","83",",,7","65",",,7"
"USC00190120","AMHERST, MA US","2022-08-03","90",",,7","60",",,7"
"USC00190120","AMHERST, MA US","2022-08-04","88",",,7","63",",,7"
"USC00190120","AMHERST, MA US","2022-08-05","96",",,7","67",",,7"
"USC00190120","AMHERST, MA US","2022-08-06","91",",,7","69",",,7"
"USC00190120","AMHERST, MA US","2022-08-07","95",",,7","71",",,7"
"USC00190120","AMHERST, MA US","2022-08-08","95",",,7","73",",,7"
"USC00190120","AMHERST, MA US","2022-08-09","97",",,7","75",",,7"
"USC00190120","AMHERST, MA US","2022-08-10","91",",,7","68",",,7"
"USC00190120","AMHERST, MA US","2022-08-11","82",",,7","61",",,7"
"USC00190120","AMHERST, MA US","2022-08-12","85",",,7","62",",,7"
"USC00190120","AMHERST, MA US","2022-08-13","81",",,7","52",",,7"
"USC00190120","AMHERST, MA US","2022-08-14","76",",,7","49",",,7"
"USC00190120","AMHERST, MA US","2022-08-15","83",",,7","52",",,7"
"USC00190120","AMHERST, MA US","2022-08-16","86",",,7","52",",,7"
"USC00190120","AMHERST, MA US","2022-08-17","85",",,7","58",",,7"
"USC00190120","AMHERST, MA US","2022-08-18","77",",,7","59",",,7"
"USC00190120","AMHERST, MA US","2022-08-19","83",",,7","55",",,7"
"USC00190120","AMHERST, MA US","2022-08-20","89",",,7","59",",,7"
"USC00190120","AMHERST, MA US","2022-08-21","93",",,7","61",",,7"
"USC00190120","AMHERST, MA US","2022-08-22","87",",,7","66",",,7"
"USC00190120","AMHERST, MA US","2022-08-23","77",",,7","67",",,7"
"USC00190120","AMHERST, MA US","2022-08-24","81",",,7","64",",,7"
"USC00190120","AMHERST, MA US","2022-08-25","85",",,7","61",",,7"
"USC00190120","AMHERST, MA US","2022-08-26","89",",,7","63",",,7"
"USC00190120","AMHERST, MA US","2022-08-27","86",",,7","65",",,7"
"USC00190120","AMHERST, MA US","2022-08-28","84",",,7","59",",,7"
"USC00190120","AMHERST, MA US","2022-08-29","80",",,7","63",",,7"
"USC00190120","AMHERST, MA US","2022-08-30","87",",,7","67",",,7"
"USC00190120","AMHERST, MA US","2022-08-31","88",",,7","65",",,7"
"USC00190120","AMHERST, MA US","2022-09-01","80",",,7","57",",,7"
"USC00190120","AMHERST, MA US","2022-09-02","75",",,7","46",",,7"
"USC00190120","AMHERST, MA US","2022-09-03","77",",,7","48",",,7"
"USC00190120","AMHERST, MA US","2022-09-04","80",",,7","53",",,7"
"USC00190120","AMHERST, MA US","2022-09-05","85",",,7","59",",,7"
"USC00190120","AMHERST, MA US","2022-09-06","71",",,7","62",",,7"
"USC00190120","AMHERST, MA US","2022-09-07","64",",,7","60",",,7"
"USC00190120","AMHERST, MA US","2022-09-08","72",",,7","58",",,7"
"USC00190120","AMHERST, MA US","2022-09-09","79",",,7","49",",,7"
"USC00190120","AMHERST, MA US","2022-09-10","80",",,7","51",",,7"
"USC00190120","AMHERST, MA US","2022-09-11","85",",,7","55",",,7"
"USC00190120","AMHERST, MA US","2022-09-12","73",",,7","62",",,7"
"USC00190120","AMHERST, MA US","2022-09-13","77",",,7","64",",,7"
"USC00190120","AMHERST, MA US","2022-09-14","77",",,7","54",",,7"
