FID,UNIQUEID,SPP_COM,SPP_BOT,DBH,LOCATION,ADDRESS,STREET,ONSTR,X,Y,LATITUDE,LONGITUDE
1055,CXK20161025121457,Vacant site small,Vacant site small,0.000000000000000,Street,498.000000000000000,RYAN RD,RYAN RD,101560.296824000000000,897133.407320000000000,42.318485340599999,-72.694208694200000
1056,CXK20161025145108,Vacant site large,Vacant site large,0.000000000000000,Street,243.000000000000000,ACREBROOK DR,ACREBROOK DR,101816.268311000010000,896820.611051999960000,42.315701773599997,-72.691050828900003
1057,CXK20161013092416,Vacant site large,Vacant site large,0.000000000000000,Street,107.000000000000000,HILLCREST DR,HILLCREST DR,103681.605484999990000,899738.667378999990000,42.342202375500001,-72.668910663299997
1058,CXK20161013083027,Vacant site small,Vacant site small,0.000000000000000,Street,87.000000000000000,HIGH ST,HIGH ST,103710.762199000000000,899167.562861999960000,42.337064901700003,-72.668461925200006
1059,CXK20161018115007,Vacant site small,Vacant site small,0.000000000000000,Street,44.000000000000000,LIBERTY ST,LIBERTY ST,104019.528855000000000,897558.760283999960000,42.322620474099999,-72.664449029400004
1060,CXK20161025115938,Vacant site small,Vacant site small,0.000000000000000,Street,14.000000000000000,BRIERWOOD DR,BRIERWOOD DR,101851.334884000000000,897241.853355000030000,42.319498199300000,-72.690696826500002
1061,CXK20161025113616,Vacant site large,Vacant site large,0.000000000000000,Street,37.000000000000000,ACREBROOK DR,ACREBROOK DR,101976.149202000000000,897239.864708999990000,42.319495973199999,-72.689182493600001
1062,CXK20161025121116,Vacant site small,Vacant site small,0.000000000000000,Street,454.000000000000000,RYAN RD,RYAN RD,101727.547064000000000,897228.498257000000000,42.319362410399997,-72.692196106500006
1063,CXK20161025134013,Vacant site large,Vacant site large,0.000000000000000,Street,11.000000000000000,BEATTIE DR,BEATTIE DR,102035.003974000010000,897056.693475999990000,42.317854452500001,-72.688437626099997
1064,CXK20161017090529,Vacant site small,Vacant site small,0.000000000000000,Street,30.000000000000000,LOCUST ST,LOCUST ST,105059.293974000000000,898449.129355999990000,42.330762697499999,-72.651981870699998
1065,CXK20161025111950,Vacant site small,Vacant site small,0.000000000000000,Street,38.000000000000000,ACREBROOK DR,ACREBROOK DR,101980.777865000000000,897260.324698999990000,42.319680734700000,-72.689129808100006
1066,CXK20161025143124,Vacant site large,Vacant site large,0.000000000000000,Street,69.000000000000000,AUSTIN CIR,AUSTIN CIR,101819.817660000000000,896932.586862999950000,42.316710224900000,-72.691026744100000
1067,CXK20161025145933,Vacant site small,Vacant site small,0.000000000000000,Street,212.000000000000000,ACREBROOK DR,ACREBROOK DR,101939.058512000000000,896850.922486000000000,42.315990063199997,-72.689566602100001
1068,CXK20161025120334,Vacant site large,Vacant site large,0.000000000000000,Street,47.000000000000000,BRIERWOOD DR,BRIERWOOD DR,101896.963062000000000,897132.287152000000000,42.318517618700000,-72.690124812099995
1069,CXK20161017145801,Vacant site small,Vacant site small,0.000000000000000,Street,177.000000000000000,RIVERSIDE DR,RIVERSIDE DR,104456.680689999990000,897628.853666999960000,42.323305060800003,-72.659157650099999
1070,CXK20161025143522,Vacant site small,Vacant site small,0.000000000000000,Street,32.000000000000000,AUSTIN CIR,AUSTIN CIR,101698.519633000000000,896875.796312000020000,42.316183739700001,-72.692488391500007
1071,ZXR20161025145725,Vacant site small,Vacant site small,0.000000000000000,Street,17.000000000000000,HUBBARD AVE,HUBBARD AVE,107434.867465000000000,898611.121706999950000,42.332506185299998,-72.623186634899994
1072,CXK20161013142136,Vacant site small,Vacant site small,0.000000000000000,Street,81.000000000000000,NORTH MAIN ST,NORTH MAIN ST,103209.607908000010000,899210.147610999990000,42.337386282799997,-72.674549739699998
1073,CXK20161013145620,Vacant site small,Vacant site small,0.000000000000000,Street,67.000000000000000,PINE ST,PINE ST,103590.985684000000000,898652.552168000020000,42.332414002199997,-72.669829513400003
1074,JXS20161020153756,Vacant site small,Vacant site small,0.000000000000000,Street,15.000000000000000,AHWAGA AVE,BELMONT AVE,106172.689837000000000,896694.972076999950000,42.315106259700002,-72.638189872599995
1075,CXK20161025134133,Vacant site large,Vacant site large,0.000000000000000,Street,19.000000000000000,BEATTIE DR,BEATTIE DR,102041.678460000000000,897028.038412000050000,42.317597337000002,-72.688351823999994
1076,ZXR20161024115707,Vacant site small,Vacant site small,0.000000000000000,Street,51.000000000000000,ORCHARD ST,ORCHARD ST,107041.378134000000000,898095.360838999970000,42.327816531899998,-72.627877936000004
1077,ZXR20161012154235,Vacant site medium,Vacant site medium,0.000000000000000,Street,210.000000000000000,MAIN ST,CRAFTS AVE,106705.509374999990000,896974.405735000040000,42.317685568800002,-72.631772140300001
1078,CXK20161017084320,Vacant site small,Vacant site small,0.000000000000000,Street,395.000000000000000,ELM ST,ELM ST,105154.255016000000000,897915.643679999980000,42.325971785999997,-72.650742456900005
1079,ZXR20161014142751,Vacant site small,Vacant site small,0.000000000000000,Street,15.000000000000000,LYMAN RD,LYMAN RD,106629.408423999990000,896398.604594000030000,42.312493068700000,-72.632602479300004
1080,CXK20161013082835,Vacant site small,Vacant site small,0.000000000000000,Street,95.000000000000000,HIGH ST,HIGH ST,103649.090830000000000,899180.482499000030000,42.337173596000000,-72.669212357399999
1081,ZXR20161024115749,Vacant site small,Vacant site small,0.000000000000000,Street,173.000000000000000,NORTH ST,ORCHARD ST,107027.891397000000000,898106.626361000000000,42.327916339200002,-72.628043360700005
1082,ZXR20161024103029,Vacant site large,Vacant site large,0.000000000000000,Street,39.000000000000000,BATES ST,CROSBY ST,107113.029645000000000,898537.171618000020000,42.331802263599997,-72.627079509699996
1083,ZXR20161014151422,Vacant site small,Vacant site small,0.000000000000000,Street,57.000000000000000,LYMAN RD,LYMAN RD,106811.146299000000000,896245.749554999990000,42.311138758500000,-72.630373653199996
1084,ZXR20161024103625,Vacant site small,Vacant site small,0.000000000000000,Street,9.000000000000000,CROSBY ST,SHERMAN AVE,107207.710282000000000,898547.602874999980000,42.331907423600001,-72.625932470300000
1085,CXK20161017144012,Vacant site small,Vacant site small,0.000000000000000,Borderline,73.000000000000000,WARNER ST,WARNER ST,104272.432728000000000,897762.479633999990000,42.324485400999997,-72.661414793899993
1086,ZXR20161024145636,Vacant site large,Vacant site large,0.000000000000000,Street,87.000000000000000,CHESTNUT ST,HIGH ST,103844.401933999990000,899139.533168999940000,42.336829048500000,-72.666835767799995
1087,ZXR20161024114931,Vacant site small,Vacant site small,0.000000000000000,Street,15.000000000000000,ORCHARD ST,ORCHARD ST,107175.458155999990000,897982.248033000040000,42.326814233100002,-72.626233196499996
1088,ZXR20161024141736,Vacant site small,Vacant site small,0.000000000000000,Street,45.000000000000000,NORTHERN AVE,NORTHERN AVE,106925.615263999990000,898345.423485000040000,42.330053820300002,-72.629322505000005
1089,ZXR20161024083245,Vacant site small,Vacant site small,0.000000000000000,Street,25.000000000000000,ELIZABETH ST,ELIZABETH ST,107203.063095000000000,898050.101130999970000,42.327428331800000,-72.625909173099998
1090,ZXR20161024084913,Vacant site large,Vacant site large,0.000000000000000,Street,50.000000000000000,GRANT AVE,ELIZABETH ST,107107.989275999990000,898143.855593999960000,42.328261011199999,-72.627077603700002
1091,CXK20161013161245,Vacant site small,Vacant site small,0.000000000000000,Street,98.000000000000000,SOUTH MAIN ST,SOUTH MAIN ST,104075.132319000000000,898572.129031999970000,42.331749660400000,-72.663942280900002
1092,CXK20161017103040,Vacant site small,Vacant site small,0.000000000000000,Street,82.000000000000000,RIVERSIDE DR,RIVERSIDE DR,104728.971726000000000,897804.945865000020000,42.324923513000002,-72.655883495300003
1093,CXK20161012102115,Vacant site small,Vacant site small,0.000000000000000,Street,7.000000000000000,GARFIELD AVE,GARFIELD AVE,104082.400660000000000,899362.677088000000000,42.338867061499997,-72.663984992699994
1094,CXK20161018134652,Vacant site small,Vacant site small,0.000000000000000,Street,129.000000000000000,WARNER ST,MAPLEWOOD TERR,104039.799489000000000,897757.275382000020000,42.324410001099999,-72.664236004900005
1095,CXK20161011143808,Vacant site small,Vacant site small,0.000000000000000,Street,136.000000000000000,SOUTH MAIN ST,SOUTH MAIN ST,103978.771496000000000,898739.368255999990000,42.333243303700002,-72.665139085600003
1096,CXK20161013154751,Vacant site large,Vacant site large,0.000000000000000,Street,57.000000000000000,BEACON ST,SUNHILL DR,103816.711635000000000,898619.173694000000000,42.332141366999998,-72.667085349700002
1097,CXK20161018160326,Vacant site small,Vacant site small,0.000000000000000,Street,30.000000000000000,LANDY AVE,LANDY AVE,103565.918596000000000,898362.094181000020000,42.329796206099999,-72.670085295199996
1098,CXK20161018142948,Vacant site small,Vacant site small,0.000000000000000,Street,20.000000000000000,LADD AVE,RIVERSIDE DR,104054.215981999990000,897333.961929999990000,42.320601097199997,-72.663991036799999
1099,CXK20161017152517,Vacant site large,Vacant site large,0.000000000000000,Street,109.000000000000000,MILTON ST,MILTON ST,104791.860655000000000,897601.489359000000000,42.323099661699999,-72.655087157599993
1100,CXK20161018155658,Vacant site large,Vacant site large,0.000000000000000,Street,180.000000000000000,NONOTUCK ST,LANDY AVE,103588.475443000000000,898467.864263999970000,42.330751133200003,-72.669829235600005
1101,ZXR20161014134029,Vacant site small,Vacant site small,0.000000000000000,Street,9.000000000000000,WILSON AVE,WILSON AVE,106847.229902000010000,896731.478377999970000,42.315515634100002,-72.630014064600005
1102,ZXR20161014093719,Vacant site small,Vacant site small,0.000000000000000,Street,40.000000000000000,VALLEY ST,MONTVIEW AVE,107497.522111000000000,896723.514792999950000,42.315521233399998,-72.622125167299998
1103,CXK20161018143153,Vacant site small,Vacant site small,0.000000000000000,Street,20.000000000000000,LADD AVE,LADD AVE,104082.145320000000000,897267.049585000030000,42.320002181500001,-72.663641173200006
1104,CXK20161018155740,Vacant site small,Vacant site small,0.000000000000000,Street,172.000000000000000,NONOTUCK ST,LANDY AVE,103599.016636999990000,898459.391624000040000,42.330676164000003,-72.669699938199997
1105,CXK20161011144856,Vacant site small,Vacant site small,0.000000000000000,Street,23.000000000000000,PINE ST,PINE ST,103801.808481999990000,898781.839023999990000,42.333603843200002,-72.667293171400004
1106,CXK20161017145913,Vacant site small,Vacant site small,0.000000000000000,Street,167.000000000000000,RIVERSIDE DR,RIVERSIDE DR,104499.024887000010000,897658.444916000010000,42.323576621299999,-72.658648858299998
1107,ZXR20161014121035,Vacant site small,Vacant site small,0.000000000000000,Street,118.000000000000000,CONZ ST,FULTON AVE,107275.394761000000000,896384.460626999960000,42.312442698200002,-72.624765195199998
1108,ZXR20161014082955,Vacant site small,Vacant site small,0.000000000000000,Street,33.000000000000000,WILLIAMS ST,WILLIAMS ST,107410.313283000000000,897004.660716000010000,42.318041799800000,-72.623227863300002
1109,ZXR20161014093538,Vacant site small,Vacant site small,0.000000000000000,Street,3.000000000000000,MONTVIEW AVE,MONTVIEW AVE,107477.962311000000000,896727.706124000020000,42.315556647400001,-72.622363084100002
1110,CXK20161019160009,Vacant site small,Vacant site small,0.000000000000000,Street,21.000000000000000,PARK ST,PARK ST,103212.828892000000000,898730.337485000030000,42.333067441899999,-72.674430494000006
1111,CXK20161011120727,Vacant site small,Vacant site small,0.000000000000000,Street,267.000000000000000,LOCUST ST,STRAW AVE,104111.880015000000000,898932.005817000060000,42.334993783800002,-72.663556007799997
1112,ZXR20161014112227,Vacant site medium,Vacant site medium,0.000000000000000,Borderline,11.000000000000000,MICHELMAN AVE,MICHELMAN AVE,107125.178048000000000,896806.434104999990000,42.316223492600002,-72.626654744299998
1113,ZXR20161014113342,Vacant site small,Vacant site small,0.000000000000000,Street,10.000000000000000,MICHELMAN AVE,MICHELMAN AVE,107142.001164000000000,896807.227106999960000,42.316232631600002,-72.626450815599995
1114,CXK20161011100949,Vacant site small,Vacant site small,0.000000000000000,Street,81.000000000000000,MAPLE ST,MAPLE ST,103422.384661000000000,898941.201928999970000,42.334991587600001,-72.671923184799994
1115,CXK20161011151754,Vacant site small,Vacant site small,0.000000000000000,Street,30.000000000000000,MIDDLE ST,MIDDLE ST,103617.298706000000000,898798.582271000020000,42.333731812000003,-72.669534564900005
1116,CXK20161013112947,Vacant site small,Vacant site small,0.000000000000000,Street,605.000000000000000,BRIDGE RD,BRIDGE RD,104713.626292999990000,899357.130994000010000,42.338894428099998,-72.656324934899999
1117,ZXR20161014082703,Vacant site small,Vacant site small,0.000000000000000,Street,33.000000000000000,EASTERN AVE,EASTERN AVE,107383.195161000000000,897061.242894000020000,42.318547941900000,-72.623565842999994
1118,ZXR20161014093832,Vacant site small,Vacant site small,0.000000000000000,Street,40.000000000000000,VALLEY ST,MONTVIEW AVE,107516.103713000000000,896712.737460999980000,42.315426415399997,-72.621898064899995
1119,CXK20161018140402,Vacant site large,Vacant site large,0.000000000000000,Street,45.000000000000000,NORWOOD AVE,NORWOOD AVE,104168.808046000010000,897635.838939000040000,42.323332669999999,-72.662650922799997
1120,JXS20161018134201,Vacant site small,Vacant site small,0.000000000000000,Street,113.000000000000000,VERNON ST,VERNON ST,105023.794794999990000,897242.582688999940000,42.319897012299997,-72.652214805100002
1121,ZXR20161018142909,Vacant site small,Vacant site small,0.000000000000000,Street,45.000000000000000,REVELL AVE,REVELL AVE,106243.355807999990000,895930.079449999960000,42.308229123899999,-72.637209046799995
1122,ZXR20161014091811,Vacant site small,Vacant site small,0.000000000000000,Street,398.000000000000000,PLEASANT ST,PLEASANT ST,107249.171650000000000,896692.055719999950000,42.315208583199997,-72.625132463900002
1123,ZXR20161014081842,Vacant site large,Vacant site large,0.000000000000000,Street,120.000000000000000,HAWLEY ST,HAWLEY ST,107302.246106000010000,896953.900487000010000,42.317572033099999,-72.624530582500000
1124,ZXR20161014082714,Vacant site small,Vacant site small,0.000000000000000,Street,33.000000000000000,EASTERN AVE,EASTERN AVE,107387.969665000000000,897062.234214000050000,42.318557432100000,-72.623508086900003
1125,CXK20161017150956,Vacant site small,Vacant site small,0.000000000000000,Street,133.000000000000000,FEDERAL ST,FEDERAL ST,104729.214708000000000,897613.038913000030000,42.323195991100000,-72.655848998400003
1126,CXK20161019160659,Vacant site small,Vacant site small,0.000000000000000,Street,63.000000000000000,PARK ST,PARK ST,103272.490840000000000,898900.474070000000000,42.334606401499997,-72.673735044899999
1127,CXK20161020145734,Vacant site small,Vacant site small,0.000000000000000,Street,118.000000000000000,LAKE ST,LAKE ST,103305.762111000000000,899899.012157000020000,42.343599334399997,-72.673498057800003
1128,CXK20161017152818,Vacant site large,Vacant site large,0.000000000000000,Street,101.000000000000000,MILTON ST,MILTON ST,104815.690646000000000,897632.712851000020000,42.323383641299998,-72.654803210300003
1129,ZXR20161017133742,Vacant site small,Vacant site small,0.000000000000000,Street,90.000000000000000,POMEROY TERR,WILLIAMS ST,107401.553622000010000,897085.004860999990000,42.318764025999997,-72.623346952199995
1130,JXS20161024160529,Vacant site small,Vacant site small,0.000000000000000,Street,303.000000000000000,KING ST,KING ST,106423.594335000000000,898762.049368000010000,42.333744303800003,-72.635480373700005
1131,CXK20161013083822,Vacant site small,Vacant site small,0.000000000000000,Street,102.000000000000000,HIGH ST,HIGH ST,103616.436969000000000,899176.246149000010000,42.337131430100001,-72.669607855400002
1132,JXS20161025085552,Vacant site medium,Vacant site medium,0.000000000000000,Street,201.000000000000000,KING ST,KING ST,106586.299488000000000,898124.450179000040000,42.328024089499998,-72.633403500200004
1133,CXK20161018090039,Vacant site small,Vacant site small,0.000000000000000,Street,82.000000000000000,CLEMENT ST,CLEMENT ST,103912.078029000000000,897035.217881000020000,42.317894321799997,-72.665665678600007
1134,CXK20161018110640,Vacant site large,Vacant site large,0.000000000000000,Street,337.000000000000000,RIVERSIDE DR,RIVERSIDE DR,103941.842529000000000,897379.112929000050000,42.320993733800002,-72.665361638199997
1135,CXK20161018085849,Vacant site small,Vacant site small,0.000000000000000,Street,72.000000000000000,CLEMENT ST,CLEMENT ST,103908.409388999990000,897072.647618000050000,42.318230813800000,-72.665716383499998
1136,CXK20161013092452,Vacant site large,Vacant site large,0.000000000000000,Street,107.000000000000000,HILLCREST DR,HILLCREST DR,103684.718212000010000,899752.363541999950000,42.342326051999997,-72.668875169900005
1137,CXK20161013140538,Vacant site small,Vacant site small,0.000000000000000,Street,16.000000000000000,BARDWELL ST,BARDWELL ST,103373.595263000000000,899352.880620999960000,42.338691473799997,-72.672583816499994
1138,CXK20161019160817,Vacant site small,Vacant site small,0.000000000000000,Street,67.000000000000000,PARK ST,PARK ST,103280.890430000000000,898924.833672999990000,42.334826726599999,-72.673637200300007
1139,ZXR20161013145039,Vacant site large,Vacant site large,0.000000000000000,Street,76.000000000000000,HAWLEY ST,HAWLEY ST,107240.151557000000000,897134.613896999970000,42.319191457300001,-72.625312694499996
1140,CXK20161014081210,Vacant site small,Vacant site small,0.000000000000000,Street,68.000000000000000,PINE ST,PINE ST,103593.552792000000000,898638.638211000010000,42.332289065799998,-72.669796052699994
1141,CXK20161014082038,Vacant site small,Vacant site small,0.000000000000000,Street,16.000000000000000,MANN TERR,PINE ST,103456.797248000000000,898609.487326000000000,42.332009753299999,-72.671450378599999
1142,CXK20161108091017,Vacant site large,Vacant site large,0.000000000000000,Street,20.000000000000000,GREENLEAF DR,GREENLEAF DR,102223.760853999990000,894575.879902999960000,42.295545783700000,-72.685729725900003
1143,CXK20161018094738,Vacant site small,Vacant site small,0.000000000000000,Street,87.000000000000000,CLEMENT ST,CLEMENT ST,103901.427570999990000,897023.198244999980000,42.317784810299997,-72.665792873000001
1144,JXS20161110082340,Vacant site large,Vacant site large,0.000000000000000,Street,135.000000000000000,MAIN ST LEEDS,MAIN ST LEEDS,101138.836832999990000,900249.795078999940000,42.346485660699997,-72.699852689500005
1145,CXK20161014092848,Vacant site small,Vacant site small,0.000000000000000,Street,125.000000000000000,NONOTUCK ST,NONOTUCK ST,103844.998733999990000,898426.526040000030000,42.330410637299998,-72.666710185300005
1146,CXK20161025110140,Vacant site medium,Vacant site medium,0.000000000000000,Street,306.000000000000000,RYAN RD,RYAN RD,102019.744435000000000,897563.067706999950000,42.322410912199999,-72.688708323699998
1147,CXK20161011144001,Vacant site small,Vacant site small,0.000000000000000,Street,154.000000000000000,SOUTH MAIN ST,SOUTH MAIN ST,103944.886984000000000,898792.861765000040000,42.333720684299998,-72.665559064600004
1148,ZXR20161018133837,Vacant site small,Vacant site small,0.000000000000000,Street,10.000000000000000,OLIVE ST,OLIVE ST,106257.316411000010000,896058.114739999990000,42.309383383600000,-72.637060434800006
1149,CXK20161014104717,Vacant site small,Vacant site small,0.000000000000000,Street,239.000000000000000,NONOTUCK ST,NONOTUCK ST,103259.653477999990000,898429.736279999950000,42.330367236800001,-72.673812196100002
1150,ZXR20161017095804,Vacant site large,Vacant site large,0.000000000000000,Street,5.000000000000000,HENRY ST,HOCKANUM RD,107506.690510999990000,896519.179629000020000,42.313682875300003,-72.621981357099997
1151,ZXR20161024100754,Vacant site small,Vacant site small,0.000000000000000,Street,280.000000000000000,BRIDGE ST,DAY AVE,107343.608368999990000,898260.796547999950000,42.329341714100003,-72.624237821099996
1152,CXK20161017080549,Vacant site small,Vacant site small,0.000000000000000,Street,40.000000000000000,RIVERSIDE DR,RIVERSIDE DR,104872.516682999990000,897898.108292000020000,42.325779662599999,-72.654157430599994
1153,ZXR20161018140412,Vacant site small,Vacant site small,0.000000000000000,Street,264.000000000000000,SOUTH ST,WINTHROP ST,106057.288463000000000,895979.424324000020000,42.308650974999999,-72.639473653500005
1154,CXK20161011151956,Vacant site small,Vacant site small,0.000000000000000,Street,40.000000000000000,MIDDLE ST,MIDDLE ST,103574.489323999990000,898798.180505000050000,42.333722909800002,-72.670053893800002
1155,ZXR20161012153947,Vacant site small,Vacant site small,0.000000000000000,Street,202.000000000000000,MAIN ST,MAIN ST,106717.858636000000000,896983.612805000040000,42.317769926499999,-72.631623828499997
1156,ZXR20161012135805,Vacant site large,Vacant site large,0.000000000000000,Street,298.000000000000000,MAIN ST,MAIN ST,106454.971898000000000,896967.758006999970000,42.317595757699998,-72.634810024199993
1157,JXS20161024093439,Vacant site small,Vacant site small,0.000000000000000,Street,19.000000000000000,PINE BROOK CURVE,PINE BROOK CURVE,105986.935157000000000,899332.321072999970000,42.338825450400002,-72.640870829099995
1158,ZXR20161021145318,Vacant site small,Vacant site small,0.000000000000000,Street,156.000000000000000,BRIDGE ST,ORCHARD ST,107019.236743000000000,898102.472043000050000,42.327877911300000,-72.628147689900004
1159,CXK20161025091442,Vacant site large,Vacant site large,0.000000000000000,Street,36.000000000000000,HICKORY DR,HICKORY DR,102282.849468999990000,897631.620417000030000,42.323060988100003,-72.685528272100001
1160,CXK20161024115836,Vacant site small,Vacant site small,0.000000000000000,Street,25.000000000000000,STERLING RD,STERLING RD,103384.771660000000000,900173.393886000030000,42.346079090099998,-72.672585079699999
1161,CXK20161025093643,Vacant site small,Vacant site small,0.000000000000000,Street,40.000000000000000,PIONEER KNOLLS,PIONEER KNOLLS,102166.339238000000000,897517.976802999970000,42.322023382899999,-72.686922435699998
1162,CXK20161018090555,Vacant site small,Vacant site small,0.000000000000000,Street,134.000000000000000,CLEMENT ST,CLEMENT ST,103932.351681000000000,896843.979039000000000,42.316175278800003,-72.665388069299993
1163,ZXR20161017142926,Vacant site small,Vacant site small,0.000000000000000,Street,13.000000000000000,MUNROE ST,MUNROE ST,106573.095260000000000,896317.784500999960000,42.311758785899997,-72.633272463300003
1164,CXK20161025140434,Vacant site small,Vacant site small,0.000000000000000,Street,55.000000000000000,BRIERWOOD DR,BRIERWOOD DR,101923.654094000000000,897081.120216000010000,42.318060366700003,-72.689792397199994
1165,ZXR20161018110358,Vacant site large,Vacant site large,0.000000000000000,Street,218.000000000000000,SOUTH ST,FAIRVIEW AVE,106305.765054000000000,896112.620736000010000,42.309879863900001,-72.636481650500002
1166,ZXR20161018083032,Vacant site small,Vacant site small,0.000000000000000,Street,160.000000000000000,SOUTH ST,SOUTH ST,106446.487845000000000,896307.886048999960000,42.311654525199998,-72.634806438400005
1167,ZXR20161018135025,Vacant site small,Vacant site small,0.000000000000000,Street,236.000000000000000,SOUTH ST,SOUTH ST,106168.953218000000000,896074.735596999990000,42.309522396200002,-72.638134807000000
1168,CXK20161028090619,Vacant site small,Vacant site small,0.000000000000000,Borderline,219.000000000000000,FLORENCE RD,FLORENCE RD,103048.225586000000000,897565.217423000020000,42.322558622300001,-72.676232615700002
1169,ZXR20161017101312,Vacant site large,Vacant site large,0.000000000000000,Street,134.000000000000000,CROSS PATH RD,CROSS PATH RD,107766.084365000000000,897458.777353000010000,42.322171892999997,-72.618984681900002
1170,CXK20161028090719,Vacant site small,Vacant site small,0.000000000000000,Borderline,219.000000000000000,FLORENCE RD,FLORENCE RD,103045.929672000000000,897569.699969999960000,42.322598689199999,-72.676261216399993
1171,CXK20161014153643,Vacant site small,Vacant site small,0.000000000000000,Street,12.000000000000000,NUTTING AVE,NUTTING AVE,104751.512482000010000,898021.019855999970000,42.326871365700001,-72.655645567299999
1172,JXS20161018145410,Vacant site small,Vacant site small,0.000000000000000,Street,34.000000000000000,JAMES AVE,JAMES AVE,105132.103290000000000,897240.563975999950000,42.319892003699998,-72.650900677199999
1173,CXK20161028090814,Vacant site small,Vacant site small,0.000000000000000,Borderline,219.000000000000000,FLORENCE RD,FLORENCE RD,103043.863144000000000,897572.819359999960000,42.322626513400003,-72.676286806500002
1174,CXK20161014105333,Vacant site small,Vacant site small,0.000000000000000,Street,6.000000000000000,MAPLE ST,MAPLE ST,103405.370193000000000,898514.760646000040000,42.331150664600003,-72.672058520299998
1175,CXK20161028090937,Vacant site small,Vacant site small,0.000000000000000,Borderline,219.000000000000000,FLORENCE RD,FLORENCE RD,103037.828557000000000,897585.142499999960000,42.322736697000003,-72.676362071599996
1176,CXK20161014092940,Vacant site small,Vacant site small,0.000000000000000,Street,129.000000000000000,NONOTUCK ST,NONOTUCK ST,103815.198511000000000,898433.980100000040000,42.330474068500003,-72.667072962800006
1177,CXK20161014152240,Vacant site small,Vacant site small,0.000000000000000,Street,593.000000000000000,ELM ST,ELM ST,104491.095243000000000,898187.738944999990000,42.328340366299997,-72.658832289599999
1178,ZXR20161011151001,Vacant site medium,Vacant site medium,0.000000000000000,Street,31.000000000000000,TRUMBULL RD,TRUMBULL RD,106542.862945000000000,897439.916654999950000,42.321856683100002,-72.633820063399995
1179,CXK20161014095444,Vacant site small,Vacant site small,0.000000000000000,Street,110.000000000000000,PINE ST,PINE ST,103312.874677999990000,898600.587200999960000,42.331911826499997,-72.673195022499996
1180,CXK20161025085437,Vacant site small,Vacant site small,0.000000000000000,Street,120.000000000000000,RYAN RD,RYAN RD,102474.571509000000000,898070.073575000050000,42.327031902800002,-72.683276341699994
1181,CXK20161011120507,Vacant site small,Vacant site small,0.000000000000000,Street,267.000000000000000,LOCUST ST,STRAW AVE,104122.368510999990000,898973.291930999960000,42.335366729199997,-72.663435583799995
1182,JXS20161018145112,Vacant site small,Vacant site small,0.000000000000000,Street,102.000000000000000,VERNON ST,JAMES AVE,105100.477826000000000,897269.551665000040000,42.320149109799999,-72.651289044899997
1183,CXK20161028092249,Vacant site large,Vacant site large,0.000000000000000,Street,333.000000000000000,FLORENCE RD,FLORENCE RD,103290.773914000000000,897245.856907999960000,42.319713810400003,-72.673237066400006
1184,ZXR20161018102030,Vacant site small,Vacant site small,0.000000000000000,Street,51.000000000000000,EAST ST,EAST ST,106553.753379999990000,896105.708565999990000,42.309847346900000,-72.633472870500000
1185,CXK20161013080558,Vacant site small,Vacant site small,0.000000000000000,Borderline,68.000000000000000,SHEFFIELD LN,SHEFFIELD LN,103518.156517000000000,899366.265647000050000,42.338829842999999,-72.670831982199999
1186,CXK20161014100317,Vacant site small,Vacant site small,0.000000000000000,Street,140.000000000000000,PINE ST,PINE ST,103142.718802000000000,898569.800221999990000,42.331613594600000,-72.675254274400004
1187,CXK20161014104738,Vacant site small,Vacant site small,0.000000000000000,Street,239.000000000000000,NONOTUCK ST,NONOTUCK ST,103271.363721999990000,898433.160121000020000,42.330399508900001,-72.673670697800006
1188,CXK20161014114217,Vacant site small,Vacant site small,0.000000000000000,Street,82.000000000000000,SOUTH MAIN ST,SOUTH MAIN ST,104129.610922000010000,898475.708156000010000,42.330888370200000,-72.663265370299996
1189,JXS20161018093014,Vacant site small,Vacant site small,0.000000000000000,Street,91.000000000000000,GROVE ST,GROVE ST,105482.067236000000000,895914.354218999970000,42.307995817799998,-72.646439326600003
1190,CXK20161014114513,Vacant site small,Vacant site small,0.000000000000000,Street,62.000000000000000,SOUTH MAIN ST,SOUTH MAIN ST,104192.316591000000000,898392.509268000020000,42.330147109700000,-72.662490853300000
1191,CXK20161014121034,Vacant site small,Vacant site small,0.000000000000000,Street,75.000000000000000,NONOTUCK ST,NONOTUCK ST,104057.443097000000000,898363.118270999980000,42.329865971899999,-72.664122282600005
1192,CXK20161014133336,Vacant site small,Vacant site small,0.000000000000000,Street,37.000000000000000,BERKSHIRE TERR,BERKSHIRE TERR,104087.201484000000000,898813.954525999960000,42.333928055599998,-72.663835887999994
1193,JXS20161024131450,Vacant site small,Vacant site small,0.000000000000000,Street,95.000000000000000,JACKSON ST,JACKSON ST,105674.504915000000000,898690.847472000050000,42.333013209199997,-72.644557339499997
1194,JXS20161024131531,Vacant site small,Vacant site small,0.000000000000000,Street,95.000000000000000,JACKSON ST,JACKSON ST,105679.549255000010000,898706.169806999970000,42.333151750600003,-72.644498632700007
1195,CXK20161014092957,Vacant site small,Vacant site small,0.000000000000000,Street,129.000000000000000,NONOTUCK ST,NONOTUCK ST,103823.603626000000000,898431.639930999950000,42.330454037599999,-72.666970602399999
1196,CXK20161011104915,Vacant site small,Vacant site small,0.000000000000000,Street,53.000000000000000,MAIN ST,MAIN ST,103659.498995999990000,898942.876085000000000,42.335035951099997,-72.669046554800005
